w,all_sample,one_sample1,one_sample2,50_sample,100_sampe
3.182,540.464729557,881.014832061,604.369243577,501.987321058,488.493432098
3.184,540.198777634,880.412450336,604.253135893,501.750804043,488.251661033
3.186,539.933120257,879.810448545,604.137203493,501.514564506,488.0101813
3.188,539.667757427,879.208826689,604.021446377,501.278602446,487.768992898
3.19,539.402689144,878.607584767,603.905864545,501.042917864,487.528095827
3.192,539.137915407,878.006722779,603.790457997,500.80751076,487.287490088
3.194,538.873436216,877.406240725,603.675226733,500.572381133,487.04717568
3.196,538.609251572,876.806138605,603.560170753,500.337528984,486.807152604
3.198,538.345361475,876.20641642,603.445290057,500.102954312,486.567420859
3.2,538.081765923,875.607074168,603.330584644,499.868657118,486.327980445
3.202,537.818464919,875.008111851,603.216054516,499.634637402,486.088831363
3.204,537.55545846,874.409529468,603.101699672,499.400895163,485.849973612
3.206,537.292746549,873.811327019,602.987520111,499.167430402,485.611407193
3.208,537.030329183,873.213504504,602.873515835,498.934243118,485.373132105
3.21,536.768206365,872.616061924,602.759686842,498.701333312,485.135148348
3.212,536.506378092,872.018999277,602.646033134,498.468700983,484.897455923
3.214,536.244844366,871.422316565,602.532554709,498.236346133,484.660054829
3.216,535.983605187,870.826013787,602.419251568,498.004268759,484.422945066
3.218,535.722660554,870.230090943,602.306123712,497.772468864,484.186126635
3.22,535.462010468,869.634548033,602.193171139,497.540946445,483.949599535
3.222,535.201654928,869.039385057,602.08039385,497.309701505,483.713363767
3.224,534.941593934,868.444602016,601.967791845,497.078734042,483.47741933
3.226,534.681827487,867.850198908,601.855365124,496.848044057,483.241766224
3.228,534.422355587,867.256175735,601.743113687,496.617631549,483.00640445
3.23,534.163178233,866.662532496,601.631037534,496.387496519,482.771334007
3.232,533.904295425,866.069269192,601.519136665,496.157638966,482.536554896
3.234,533.645707164,865.476385821,601.40741108,495.928058891,482.302067116
3.236,533.387413449,864.883882384,601.295860779,495.698756294,482.067870667
3.238,533.129414281,864.291758882,601.184485761,495.469731174,481.83396555
3.24,532.871709659,863.700015314,601.073286028,495.240983532,481.600351764
3.242,532.614299584,863.10865168,600.962261579,495.012513367,481.367029309
3.244,532.357184055,862.51766798,600.851412413,494.78432068,481.133998186
3.246,532.100363073,861.927064214,600.740738532,494.556405471,480.901258394
3.248,531.843836637,861.336840383,600.630239935,494.328767739,480.668809934
3.25,531.587604748,860.746996485,600.519916621,494.101407484,480.436652805
3.252,531.331667405,860.157532522,600.409768591,493.874324708,480.204787007
3.254,531.076024608,859.568448493,600.299795846,493.647519409,479.973212541
3.256,530.820676358,858.979744398,600.189998384,493.420991587,479.741929406
3.258,530.565622655,858.391420237,600.080376206,493.194741243,479.510937603
3.26,530.310863498,857.803476011,599.970929313,492.968768377,479.280237131
3.262,530.056398887,857.215911718,599.861657703,492.743072988,479.04982799
3.264,529.802228823,856.62872736,599.752561377,492.517655077,478.819710181
3.266,529.548353306,856.041922936,599.643640335,492.292514643,478.589883703
3.268,529.294772335,855.455498446,599.534894577,492.067651688,478.360348557
3.27,529.04148591,854.86945389,599.426324103,491.843066209,478.131104741
3.272,528.788494032,854.283789269,599.317928913,491.618758208,477.902152258
3.274,528.5357967,853.698504581,599.209709007,491.394727685,477.673491105
3.276,528.283393915,853.113599828,599.101664384,491.17097464,477.445121284
3.278,528.031285676,852.529075009,598.993795046,490.947499072,477.217042795
3.28,527.779471984,851.944930124,598.886100992,490.724300981,476.989255637
3.282,527.527952838,851.361165173,598.778582222,490.501380368,476.76175981
3.284,527.276728239,850.777780157,598.671238735,490.278737233,476.534555314
3.286,527.025798186,850.194775074,598.564070533,490.056371575,476.30764215
3.288,526.775162679,849.612149926,598.457077614,489.834283395,476.081020318
3.29,526.524821719,849.029904712,598.35025998,489.612472693,475.854689816
3.292,526.274775306,848.448039432,598.243617629,489.390939468,475.628650646
3.294,526.025023439,847.866554086,598.137150563,489.169683721,475.402902808
3.296,525.775566118,847.285448674,598.03085878,488.948705451,475.177446301
3.298,525.526403344,846.704723197,597.924742281,488.728004659,474.952281125
3.3,525.277535117,846.124377653,597.818801066,488.507581345,474.727407281
3.302,525.028961436,845.544412044,597.713035136,488.287435508,474.502824768
3.304,524.780682301,844.964826369,597.607444489,488.067567148,474.278533586
3.306,524.532697713,844.385620628,597.502029126,487.847976267,474.054533736
3.308,524.285007671,843.806794822,597.396789047,487.628662862,473.830825217
3.31,524.037612176,843.228348949,597.291724252,487.409626936,473.60740803
3.312,523.790511227,842.650283011,597.186834741,487.190868487,473.384282174
3.314,523.543704825,842.072597006,597.082120513,486.972387515,473.161447649
3.316,523.297192969,841.495290936,596.97758157,486.754184022,472.938904456
3.318,523.05097566,840.918364801,596.873217911,486.536258006,472.716652594
3.32,522.805052897,840.341818599,596.769029536,486.318609467,472.494692064
3.322,522.559424681,839.765652331,596.665016444,486.101238406,472.273022865
3.324,522.314091011,839.189865998,596.561178637,485.884144822,472.051644997
3.326,522.069051887,838.614459599,596.457516114,485.667328717,471.830558461
3.328,521.82430731,838.039433134,596.354028874,485.450790088,471.609763256
3.33,521.57985728,837.464786603,596.250716919,485.234528938,471.389259382
3.332,521.335701796,836.890520006,596.147580247,485.018545265,471.16904684
3.334,521.091840858,836.316633343,596.044618859,484.802839069,470.949125629
3.336,520.848274467,835.743126615,595.941832756,484.587410351,470.72949575
3.338,520.605002622,835.169999821,595.839221936,484.372259111,470.510157202
3.34,520.362025324,834.59725296,595.7367864,484.157385348,470.291109985
3.342,520.119342573,834.024886034,595.634526148,483.942789063,470.0723541
3.344,519.876954367,833.452899043,595.53244118,483.728470256,469.853889546
3.346,519.634860709,832.881291985,595.430531497,483.514428926,469.635716324
3.348,519.393061596,832.310064862,595.328797097,483.300665073,469.417834433
3.35,519.151557031,831.739217672,595.227237981,483.087178699,469.200243873
3.352,518.910347011,831.168750417,595.125854148,482.873969802,468.982944645
3.354,518.669431538,830.598663096,595.0246456,482.661038382,468.765936748
3.356,518.428810612,830.028955709,594.923612336,482.44838444,468.549220182
3.358,518.188484232,829.459628257,594.822754356,482.236007976,468.332794948
3.36,517.948452399,828.890680738,594.72207166,482.023908989,468.116661045
3.362,517.708715112,828.322113154,594.621564247,481.81208748,467.900818474
3.364,517.469272371,827.753925504,594.521232119,481.600543448,467.685267234
3.366,517.230124177,827.186117788,594.421075275,481.389276894,467.470007325
3.368,516.99127053,826.618690006,594.321093714,481.178287818,467.255038748
3.37,516.752711429,826.051642158,594.221287437,480.967576219,467.040361502
3.372,516.514446874,825.484974245,594.121656445,480.757142097,466.825975588
3.374,516.276476866,824.918686265,594.022200736,480.546985454,466.611881005
3.376,516.038801404,824.35277822,593.922920312,480.337106288,466.398077753
3.378,515.801420489,823.787250109,593.823815171,480.127504599,466.184565833
3.38,515.56433412,823.222101932,593.724885314,479.918180388,465.971345244
3.382,515.327542298,822.657333689,593.626130741,479.709133655,465.758415986
3.384,515.091045022,822.092945381,593.527551452,479.500364399,465.54577806
3.386,514.854842293,821.528937006,593.429147447,479.291872621,465.333431465
3.388,514.61893411,820.965308566,593.330918726,479.083658321,465.121376202
3.39,514.383320474,820.40206006,593.232865289,478.875721498,464.90961227
3.392,514.148001384,819.839191488,593.134987136,478.668062152,464.69813967
3.394,513.912976841,819.27670285,593.037284267,478.460680285,464.4869584
3.396,513.678246844,818.714594147,592.939756682,478.253575894,464.276068463
3.398,513.443811393,818.152865377,592.842404381,478.046748982,464.065469856
3.4,513.209670489,817.591516542,592.745227364,477.840199547,463.855162581
3.402,512.975824132,817.030547641,592.64822563,477.633927589,463.645146637
3.404,512.742272321,816.469958674,592.551399181,477.42793311,463.435422025
3.406,512.509015056,815.909749641,592.454748015,477.222216107,463.225988744
3.408,512.276052338,815.349920543,592.358272134,477.016776583,463.016846795
3.41,512.043384166,814.790471378,592.261971536,476.811614536,462.807996177
3.412,511.811010541,814.231402148,592.165846223,476.606729966,462.59943689
3.414,511.578931462,813.672712852,592.069896193,476.402122874,462.391168935
3.416,511.34714693,813.11440349,591.974121448,476.19779326,462.183192311
3.418,511.115656944,812.556474062,591.878521986,475.993741124,461.975507018
3.42,510.884461505,811.998924568,591.783097808,475.789966464,461.768113057
3.422,510.653560612,811.441755009,591.687848914,475.586469283,461.561010427
3.424,510.422954266,810.884965384,591.592775304,475.383249579,461.354199129
3.426,510.192642466,810.328555692,591.497876978,475.180307353,461.147679162
3.428,509.962625213,809.772525935,591.403153936,474.977642604,460.941450526
3.43,509.732902506,809.216876112,591.308606178,474.775255333,460.735513222
3.432,509.503474345,808.661606224,591.214233704,474.573145539,460.529867249
3.434,509.274340731,808.106716269,591.120036514,474.371313223,460.324512607
3.436,509.045501664,807.552206249,591.026014608,474.169758385,460.119449297
3.438,508.816957143,806.998076163,590.932167986,473.968481024,459.914677319
3.44,508.588707168,806.444326011,590.838496648,473.767481141,459.710196671
3.442,508.36075174,805.890955793,590.745000593,473.566758735,459.506007355
3.444,508.133090859,805.337965509,590.651679823,473.366313807,459.302109371
3.446,507.905724523,804.78535516,590.558534336,473.166146357,459.098502718
3.448,507.678652735,804.233124744,590.465564134,472.966256384,458.895187396
3.45,507.451875493,803.681274263,590.372769215,472.766643889,458.692163406
3.452,507.225392797,803.129803716,590.280149581,472.567308871,458.489430747
3.454,506.999204648,802.578713103,590.18770523,472.368251331,458.286989419
3.456,506.773311045,802.028002424,590.095436164,472.169471269,458.084839423
3.458,506.547711988,801.47767168,590.003342381,471.970968684,457.882980758
3.46,506.322407479,800.927720869,589.911423882,471.772743577,457.681413424
3.462,506.097397515,800.378149993,589.819680667,471.574795947,457.480137422
3.464,505.872682098,799.828959051,589.728112736,471.377125795,457.279152752
3.466,505.648261228,799.280148043,589.636720089,471.17973312,457.078459412
3.468,505.424134904,798.731716969,589.545502726,470.982617924,456.878057404
3.47,505.200303126,798.183665829,589.454460647,470.785780204,456.677946728
3.472,504.976765895,797.635994624,589.363593852,470.589219962,456.478127383
3.474,504.753523211,797.088703353,589.272902341,470.392937198,456.278599369
3.476,504.530575073,796.541792016,589.182386114,470.196931912,456.079362687
3.478,504.307921481,795.995260613,589.092045171,470.001204103,455.880417336
3.48,504.085562436,795.449109144,589.001879512,469.805753771,455.681763316
3.482,503.863497937,794.903337609,588.911889136,469.610580918,455.483400628
3.484,503.641727985,794.357946009,588.822074045,469.415685541,455.285329271
3.486,503.42025258,793.812934342,588.732434237,469.221067643,455.087549246
3.488,503.19907172,793.26830261,588.642969714,469.026727222,454.890060551
3.49,502.978185408,792.724050812,588.553680474,468.832664278,454.692863189
3.492,502.757593641,792.180178948,588.464566519,468.638878813,454.495957157
3.494,502.537296421,791.636687019,588.375627847,468.445370824,454.299342458
3.496,502.317293748,791.093575023,588.28686446,468.252140314,454.103019089
3.498,502.097585621,790.550842962,588.198276356,468.059187281,453.906987052
3.5,501.878172041,790.008490835,588.109863536,467.866511725,453.711246346
3.502,501.659053007,789.466518642,588.021626,467.674113647,453.515796972
3.504,501.440228519,788.924926383,587.933563748,467.481993047,453.320638929
3.506,501.221698578,788.383714058,587.84567678,467.290149924,453.125772217
3.508,501.003463184,787.842881667,587.757965097,467.098584279,452.931196837
3.51,500.785522336,787.302429211,587.670428696,466.907296112,452.736912788
3.512,500.567876034,786.762356689,587.58306758,466.716285422,452.542920071
3.514,500.350524279,786.222664101,587.495881748,466.525552209,452.349218685
3.516,500.13346707,785.683351447,587.4088712,466.335096475,452.15580863
3.518,499.916704408,785.144418727,587.322035936,466.144918218,451.962689907
3.52,499.700236293,784.605865942,587.235375956,465.955017438,451.769862515
3.522,499.484062723,784.06769309,587.148891259,465.765394136,451.577326455
3.524,499.268183701,783.529900173,587.062581847,465.576048312,451.385081725
3.526,499.052599224,782.99248719,586.976447719,465.386979965,451.193128328
3.528,498.837309294,782.455454141,586.890488874,465.198189096,451.001466261
3.53,498.622313911,781.918801026,586.804705314,465.009675704,450.810095526
3.532,498.407613074,781.382527845,586.719097037,464.82143979,450.619016123
3.534,498.193206784,780.846634599,586.633664044,464.633481354,450.428228051
3.536,497.97909504,780.311121287,586.548406336,464.445800395,450.23773131
3.538,497.765277843,779.775987909,586.463323911,464.258396913,450.0475259
3.54,497.551755192,779.241234465,586.37841677,464.07127091,449.857611822
3.542,497.338527087,778.706860955,586.293684913,463.884422384,449.667989076
3.544,497.125593529,778.172867379,586.209128341,463.697851335,449.478657661
3.546,496.912954517,777.639253738,586.124747052,463.511557764,449.289617577
3.548,496.700610052,777.10602003,586.040541047,463.325541671,449.100868824
3.55,496.488560134,776.573166257,585.956510326,463.139803055,448.912411403
3.552,496.276804762,776.040692418,585.872654889,462.954341917,448.724245313
3.554,496.065343936,775.508598513,585.788974735,462.769158257,448.536370555
3.556,495.854177657,774.976884543,585.705469866,462.584252074,448.348787128
3.558,495.643305924,774.445550506,585.622140281,462.399623368,448.161495033
3.56,495.432728738,773.914596404,585.53898598,462.215272141,447.974494268
3.562,495.222446098,773.384022236,585.456006962,462.031198391,447.787784836
3.564,495.012458005,772.853828002,585.373203229,461.847402118,447.601366734
3.566,494.802764458,772.324013702,585.29057478,461.663883323,447.415239964
3.568,494.593365457,771.794579336,585.208121614,461.480642006,447.229404526
3.57,494.384261003,771.265524904,585.125843733,461.297678166,447.043860418
